case_id,scenario,n_affected,lag,root,channel,role,break_type,homogeneous,delta_midcls,delta_attn
NA2_LAG50_001,NA2_LAG50,2,50,2,4,cascade,C5,True,-0.0003477334976196289,-0.0008713006973266602
NA2_LAG50_001,NA2_LAG50,2,50,2,5,unrelated,,,0.0002129077911376953,0.004744231700897217
NA2_LAG50_001,NA2_LAG50,2,50,2,6,cascade,C3,False,-0.0002726912498474121,0.20283812284469604
NA2_LAG50_002,NA2_LAG50,2,50,3,1,unrelated,,,1.710653305053711e-05,0.19891512393951416
NA2_LAG50_002,NA2_LAG50,2,50,3,2,cascade,C3,True,0.0004165768623352051,0.0008521676063537598
NA2_LAG50_002,NA2_LAG50,2,50,3,4,mild,C1,False,5.78761100769043e-05,0.22028464078903198
NA2_LAG50_002,NA2_LAG50,2,50,3,5,unrelated,,,-0.0004538297653198242,0.20043420791625977
NA2_LAG50_002,NA2_LAG50,2,50,3,6,unrelated,,,0.00021135807037353516,0.19725829362869263
NA2_LAG50_003,NA2_LAG50,2,50,6,1,unrelated,,,0.0027607083320617676,0.005277514457702637
NA2_LAG50_003,NA2_LAG50,2,50,6,2,cascade,C2,False,0.013306260108947754,0.1355263590812683
NA2_LAG50_003,NA2_LAG50,2,50,6,3,mild,C5,False,0.00254058837890625,0.00876230001449585
NA2_LAG50_003,NA2_LAG50,2,50,6,4,unrelated,,,0.0034218430519104004,0.0004939436912536621
NA2_LAG50_003,NA2_LAG50,2,50,6,5,unrelated,,,0.002477407455444336,0.0012699365615844727
NA2_LAG50_004,NA2_LAG50,2,50,5,1,unrelated,,,0.04858803749084473,0.12744933366775513
NA2_LAG50_004,NA2_LAG50,2,50,5,2,mild,C2,True,0.053141653537750244,0.041073620319366455
NA2_LAG50_004,NA2_LAG50,2,50,5,3,cascade,C1,False,0.05890268087387085,0.19827932119369507
NA2_LAG50_004,NA2_LAG50,2,50,5,4,unrelated,,,0.04862964153289795,0.11885666847229004
NA2_LAG50_004,NA2_LAG50,2,50,5,6,unrelated,,,0.04483824968338013,0.11076658964157104
NA2_LAG50_005,NA2_LAG50,2,50,1,2,mild,C5,False,-3.510713577270508e-05,0.0506247878074646
NA2_LAG50_005,NA2_LAG50,2,50,1,3,unrelated,,,0.0011620521545410156,0.04308813810348511
NA2_LAG50_005,NA2_LAG50,2,50,1,4,unrelated,,,-2.5272369384765625e-05,0.03888756036758423
NA2_LAG50_005,NA2_LAG50,2,50,1,5,unrelated,,,0.00034242868423461914,0.03584331274032593
NA2_LAG50_005,NA2_LAG50,2,50,1,6,mild,C5,False,0.00034797191619873047,0.05182605981826782
NA2_LAG50_006,NA2_LAG50,2,50,3,1,mild,C2,True,0.04295611381530762,0.03570979833602905
NA2_LAG50_006,NA2_LAG50,2,50,3,2,unrelated,,,0.043482840061187744,0.16004014015197754
NA2_LAG50_006,NA2_LAG50,2,50,3,4,unrelated,,,0.04507613182067871,0.14855462312698364
NA2_LAG50_006,NA2_LAG50,2,50,3,5,unrelated,,,0.04423928260803223,0.15569818019866943
NA2_LAG50_006,NA2_LAG50,2,50,3,6,cascade,C3,False,0.04563558101654053,0.07059115171432495
NA2_LAG50_007,NA2_LAG50,2,50,3,1,cascade,C3,True,-0.0009957551956176758,-0.0010341405868530273
NA2_LAG50_007,NA2_LAG50,2,50,3,2,unrelated,,,-0.00041747093200683594,0.20575451850891113
NA2_LAG50_007,NA2_LAG50,2,50,3,4,unrelated,,,-0.0010344982147216797,0.2146814465522766
NA2_LAG50_007,NA2_LAG50,2,50,3,5,unrelated,,,-0.0016093850135803223,0.20945465564727783
NA2_LAG50_007,NA2_LAG50,2,50,3,6,mild,C5,False,-0.0003619194030761719,0.2159392237663269
NA2_LAG50_008,NA2_LAG50,2,50,3,1,mild,C3,True,0.002184748649597168,0.030001699924468994
NA2_LAG50_008,NA2_LAG50,2,50,3,2,unrelated,,,-0.00017052888870239258,0.22211158275604248
NA2_LAG50_008,NA2_LAG50,2,50,3,4,mild,C1,False,0.00015550851821899414,0.21722060441970825
NA2_LAG50_008,NA2_LAG50,2,50,3,5,unrelated,,,-0.0005654692649841309,0.22602945566177368
NA2_LAG50_008,NA2_LAG50,2,50,3,6,unrelated,,,-0.00022941827774047852,0.2111768126487732
NA2_LAG50_009,NA2_LAG50,2,50,6,1,unrelated,,,0.0013579726219177246,0.021969497203826904
NA2_LAG50_009,NA2_LAG50,2,50,6,2,cascade,C1,True,-0.0007557868957519531,0.003958761692047119
NA2_LAG50_009,NA2_LAG50,2,50,6,3,cascade,C5,False,0.0020578503608703613,0.030714333057403564
NA2_LAG50_009,NA2_LAG50,2,50,6,4,unrelated,,,0.001381516456604004,0.020375728607177734
NA2_LAG50_009,NA2_LAG50,2,50,6,5,unrelated,,,0.000889897346496582,0.02349245548248291
NA2_LAG50_010,NA2_LAG50,2,50,5,1,unrelated,,,-0.00026798248291015625,0.0851319432258606
NA2_LAG50_010,NA2_LAG50,2,50,5,2,cascade,C4,True,-0.00029337406158447266,0.03907090425491333
NA2_LAG50_010,NA2_LAG50,2,50,5,3,unrelated,,,-0.00024253129959106445,0.09359806776046753
NA2_LAG50_010,NA2_LAG50,2,50,5,4,unrelated,,,0.0005625486373901367,0.09721136093139648
NA2_LAG50_010,NA2_LAG50,2,50,5,6,mild,C1,False,0.0007097721099853516,0.11607426404953003
NA2_LAG50_011,NA2_LAG50,2,50,2,1,cascade,C4,False,0.0023611783981323242,0.06675320863723755
NA2_LAG50_011,NA2_LAG50,2,50,2,3,mild,C1,True,-0.0008276700973510742,0.010112643241882324
NA2_LAG50_011,NA2_LAG50,2,50,2,4,unrelated,,,0.0013295412063598633,0.011956751346588135
NA2_LAG50_011,NA2_LAG50,2,50,2,5,unrelated,,,0.0037723779678344727,0.018818676471710205
NA2_LAG50_011,NA2_LAG50,2,50,2,6,unrelated,,,0.001983821392059326,0.024663090705871582
NA2_LAG50_012,NA2_LAG50,2,50,5,1,cascade,C4,False,0.0015004277229309082,0.1431254744529724
NA2_LAG50_012,NA2_LAG50,2,50,5,2,unrelated,,,0.0022431612014770508,0.018719971179962158
NA2_LAG50_012,NA2_LAG50,2,50,5,3,unrelated,,,0.0038847923278808594,0.021067500114440918
NA2_LAG50_012,NA2_LAG50,2,50,5,4,unrelated,,,0.0014464259147644043,0.005143344402313232
NA2_LAG50_012,NA2_LAG50,2,50,5,6,mild,C4,False,0.0024207234382629395,0.04059457778930664
NA2_LAG50_013,NA2_LAG50,2,50,1,2,unrelated,,,0.0018781423568725586,0.003028690814971924
NA2_LAG50_013,NA2_LAG50,2,50,1,3,unrelated,,,0.0028620362281799316,0.014875292778015137
NA2_LAG50_013,NA2_LAG50,2,50,1,4,unrelated,,,0.0033156871795654297,0.013132631778717041
NA2_LAG50_013,NA2_LAG50,2,50,1,5,mild,C1,True,0.0015254616737365723,0.016973495483398438
NA2_LAG50_013,NA2_LAG50,2,50,1,6,cascade,C1,True,0.0006108880043029785,0.00596010684967041
NA2_LAG50_014,NA2_LAG50,2,50,1,2,unrelated,,,0.001895129680633545,0.013739466667175293
NA2_LAG50_014,NA2_LAG50,2,50,1,3,mild,C5,False,0.0017641186714172363,0.018059909343719482
NA2_LAG50_014,NA2_LAG50,2,50,1,4,unrelated,,,0.0015213489532470703,0.018505752086639404
NA2_LAG50_014,NA2_LAG50,2,50,1,5,cascade,C1,True,7.867813110351562e-06,-0.00046539306640625
NA2_LAG50_014,NA2_LAG50,2,50,1,6,unrelated,,,0.0021532773971557617,0.034777700901031494
NA2_LAG50_015,NA2_LAG50,2,50,5,1,unrelated,,,0.0030080080032348633,0.005226790904998779
NA2_LAG50_015,NA2_LAG50,2,50,5,2,cascade,C3,False,0.0020223259925842285,0.19328343868255615
NA2_LAG50_015,NA2_LAG50,2,50,5,3,unrelated,,,0.0037686824798583984,0.0009273290634155273
NA2_LAG50_015,NA2_LAG50,2,50,5,4,mild,C1,True,0.00259321928024292,0.0023873448371887207
NA2_LAG50_015,NA2_LAG50,2,50,5,6,unrelated,,,0.0031852126121520996,-0.0031604766845703125
NA2_LAG50_016,NA2_LAG50,2,50,6,1,unrelated,,,0.0410541296005249,0.1103663444519043
NA2_LAG50_016,NA2_LAG50,2,50,6,2,unrelated,,,0.04550999402999878,0.11088365316390991
NA2_LAG50_016,NA2_LAG50,2,50,6,3,mild,C2,True,0.04215794801712036,0.026158690452575684
NA2_LAG50_016,NA2_LAG50,2,50,6,4,mild,C3,False,0.03755265474319458,0.04570639133453369
NA2_LAG50_016,NA2_LAG50,2,50,6,5,unrelated,,,0.04306137561798096,0.09833753108978271
NA2_LAG50_017,NA2_LAG50,2,50,5,1,unrelated,,,-0.0001996755599975586,0.06639587879180908
NA2_LAG50_017,NA2_LAG50,2,50,5,2,mild,C2,False,0.00020754337310791016,0.1286056637763977
NA2_LAG50_017,NA2_LAG50,2,50,5,3,cascade,C3,False,-0.00027066469192504883,0.2383825182914734
NA2_LAG50_017,NA2_LAG50,2,50,5,4,unrelated,,,-0.00018590688705444336,0.03687870502471924
NA2_LAG50_017,NA2_LAG50,2,50,5,6,unrelated,,,-0.001136183738708496,0.05868852138519287
NA2_LAG50_018,NA2_LAG50,2,50,5,1,unrelated,,,-0.00045740604400634766,0.005845606327056885
NA2_LAG50_018,NA2_LAG50,2,50,5,2,cascade,C5,True,-0.0011745691299438477,0.0016636252403259277
NA2_LAG50_018,NA2_LAG50,2,50,5,3,mild,C2,False,0.00020802021026611328,0.10384708642959595
NA2_LAG50_018,NA2_LAG50,2,50,5,4,unrelated,,,-0.0005667209625244141,0.008122742176055908
NA2_LAG50_018,NA2_LAG50,2,50,5,6,unrelated,,,-0.0002326369285583496,0.011910200119018555
NA2_LAG50_019,NA2_LAG50,2,50,6,1,unrelated,,,3.55839729309082e-05,0.04109013080596924
NA2_LAG50_019,NA2_LAG50,2,50,6,2,unrelated,,,8.958578109741211e-05,0.02503335475921631
NA2_LAG50_019,NA2_LAG50,2,50,6,3,cascade,C3,False,-0.00029391050338745117,0.2385539412498474
NA2_LAG50_019,NA2_LAG50,2,50,6,4,unrelated,,,-0.0002695322036743164,0.04800260066986084
NA2_LAG50_019,NA2_LAG50,2,50,6,5,cascade,C3,False,0.0005711913108825684,0.2284470796585083
NA2_LAG50_020,NA2_LAG50,2,50,5,1,cascade,C4,True,-0.0007165670394897461,0.009409606456756592
NA2_LAG50_020,NA2_LAG50,2,50,5,2,unrelated,,,0.0009014606475830078,0.08380597829818726
NA2_LAG50_020,NA2_LAG50,2,50,5,3,unrelated,,,-0.00017625093460083008,0.09585142135620117
NA2_LAG50_020,NA2_LAG50,2,50,5,4,mild,C4,True,0.001124739646911621,0.12016904354095459
NA2_LAG50_020,NA2_LAG50,2,50,5,6,unrelated,,,0.0008851885795593262,0.0871586799621582
NA2_LAG50_021,NA2_LAG50,2,50,2,1,unrelated,,,0.003030836582183838,0.00995790958404541
NA2_LAG50_021,NA2_LAG50,2,50,2,3,cascade,C1,True,0.000390470027923584,0.009224116802215576
NA2_LAG50_021,NA2_LAG50,2,50,2,4,cascade,C1,True,-0.0006275773048400879,0.005993306636810303
NA2_LAG50_021,NA2_LAG50,2,50,2,5,unrelated,,,0.0017317533493041992,0.013858020305633545
NA2_LAG50_021,NA2_LAG50,2,50,2,6,unrelated,,,0.0030221939086914062,0.009868323802947998
NA2_LAG50_022,NA2_LAG50,2,50,5,1,cascade,C2,True,0.028902649879455566,0.18684494495391846
NA2_LAG50_022,NA2_LAG50,2,50,5,2,unrelated,,,0.04947096109390259,0.19617807865142822
NA2_LAG50_022,NA2_LAG50,2,50,5,3,mild,C4,False,0.046679556369781494,0.17435526847839355
NA2_LAG50_022,NA2_LAG50,2,50,5,4,unrelated,,,0.0486530065536499,0.2089647650718689
NA2_LAG50_022,NA2_LAG50,2,50,5,6,unrelated,,,0.047889649868011475,0.18492746353149414
NA2_LAG50_023,NA2_LAG50,2,50,6,1,unrelated,,,0.002962768077850342,0.030967295169830322
NA2_LAG50_023,NA2_LAG50,2,50,6,2,cascade,C5,False,0.0017327070236206055,0.03611093759536743
NA2_LAG50_023,NA2_LAG50,2,50,6,3,unrelated,,,0.0036716461181640625,0.007243514060974121
NA2_LAG50_023,NA2_LAG50,2,50,6,4,unrelated,,,0.0031602978706359863,0.007928907871246338
NA2_LAG50_023,NA2_LAG50,2,50,6,5,cascade,C1,True,0.00028133392333984375,0.0023085474967956543
NA2_LAG50_024,NA2_LAG50,2,50,5,1,cascade,C4,False,0.0010995268821716309,0.24022811651229858
NA2_LAG50_024,NA2_LAG50,2,50,5,2,unrelated,,,0.00011837482452392578,0.19507449865341187
NA2_LAG50_024,NA2_LAG50,2,50,5,3,unrelated,,,0.0015262961387634277,0.22883915901184082
NA2_LAG50_024,NA2_LAG50,2,50,5,4,mild,C3,True,0.0017629265785217285,0.054103314876556396
NA2_LAG50_024,NA2_LAG50,2,50,5,6,unrelated,,,0.0011668801307678223,0.20938891172409058
NA2_LAG50_025,NA2_LAG50,2,50,1,2,unrelated,,,-0.00027692317962646484,0.04567062854766846
NA2_LAG50_025,NA2_LAG50,2,50,1,3,unrelated,,,-0.0007271170616149902,0.03354644775390625
NA2_LAG50_025,NA2_LAG50,2,50,1,4,cascade,C4,True,-2.580881118774414e-05,0.019306600093841553
NA2_LAG50_025,NA2_LAG50,2,50,1,5,unrelated,,,0.00028842687606811523,0.03173065185546875
NA2_LAG50_025,NA2_LAG50,2,50,1,6,cascade,C5,False,0.000479280948638916,0.08807456493377686
NA2_LAG50_026,NA2_LAG50,2,50,1,2,unrelated,,,-1.4543533325195312e-05,0.03368270397186279
NA2_LAG50_026,NA2_LAG50,2,50,1,3,unrelated,,,-1.52587890625e-05,0.052258312702178955
NA2_LAG50_026,NA2_LAG50,2,50,1,4,mild,C3,False,0.0019811391830444336,0.16688811779022217
NA2_LAG50_026,NA2_LAG50,2,50,1,5,unrelated,,,-0.0004988312721252441,0.024277806282043457
NA2_LAG50_026,NA2_LAG50,2,50,1,6,cascade,C2,False,0.008904218673706055,0.23034745454788208
NA2_LAG50_027,NA2_LAG50,2,50,4,1,cascade,C1,False,0.0011242032051086426,0.20490556955337524
NA2_LAG50_027,NA2_LAG50,2,50,4,2,cascade,C2,False,0.009070158004760742,0.026028037071228027
NA2_LAG50_027,NA2_LAG50,2,50,4,3,unrelated,,,-0.0005106925964355469,0.2070469856262207
NA2_LAG50_027,NA2_LAG50,2,50,4,5,unrelated,,,-0.0005741119384765625,0.21227914094924927
NA2_LAG50_027,NA2_LAG50,2,50,4,6,unrelated,,,-0.0010716915130615234,0.20088815689086914
NA2_LAG50_028,NA2_LAG50,2,50,4,1,cascade,C5,True,-0.0005946755409240723,0.003282606601715088
NA2_LAG50_028,NA2_LAG50,2,50,4,2,unrelated,,,-0.0007132291793823242,0.015220701694488525
NA2_LAG50_028,NA2_LAG50,2,50,4,3,unrelated,,,0.00016260147094726562,-0.0021155476570129395
NA2_LAG50_028,NA2_LAG50,2,50,4,5,unrelated,,,-0.0008139610290527344,7.331371307373047e-05
NA2_LAG50_028,NA2_LAG50,2,50,4,6,cascade,C5,True,0.00010329484939575195,0.002142965793609619
NA2_LAG50_029,NA2_LAG50,2,50,6,1,mild,C5,True,0.00034177303314208984,0.003026306629180908
NA2_LAG50_029,NA2_LAG50,2,50,6,2,unrelated,,,0.0013060569763183594,0.0010625123977661133
NA2_LAG50_029,NA2_LAG50,2,50,6,3,unrelated,,,5.936622619628906e-05,0.0026044249534606934
NA2_LAG50_029,NA2_LAG50,2,50,6,4,unrelated,,,0.0005892515182495117,0.0047299861907958984
NA2_LAG50_029,NA2_LAG50,2,50,6,5,cascade,C4,False,-0.00020360946655273438,0.04542809724807739
NA3_LAG10_000,NA3_LAG10,3,10,4,1,cascade,C2,True,0.01319199800491333,0.1404774785041809
NA3_LAG10_000,NA3_LAG10,3,10,4,2,unrelated,,,0.05169636011123657,0.13488221168518066
NA3_LAG10_000,NA3_LAG10,3,10,4,3,mild,C2,True,0.04588580131530762,0.16595995426177979
NA3_LAG10_000,NA3_LAG10,3,10,4,5,mild,C3,False,0.03420907258987427,0.0735163688659668
NA3_LAG10_000,NA3_LAG10,3,10,4,6,unrelated,,,0.05371946096420288,0.17034363746643066
NA3_LAG10_001,NA3_LAG10,3,10,2,1,unrelated,,,0.003507852554321289,0.016338109970092773
NA3_LAG10_001,NA3_LAG10,3,10,2,3,cascade,C4,False,0.0022692084312438965,0.04988914728164673
NA3_LAG10_001,NA3_LAG10,3,10,2,4,mild,C1,True,0.0016968846321105957,0.019871890544891357
NA3_LAG10_001,NA3_LAG10,3,10,2,5,mild,C1,True,7.766485214233398e-05,0.014285564422607422
NA3_LAG10_001,NA3_LAG10,3,10,2,6,unrelated,,,0.003660261631011963,0.022912144660949707
NA3_LAG10_002,NA3_LAG10,3,10,4,1,cascade,C2,True,0.014027833938598633,0.19348716735839844
NA3_LAG10_002,NA3_LAG10,3,10,4,2,mild,C3,False,0.03311276435852051,0.15236985683441162
NA3_LAG10_002,NA3_LAG10,3,10,4,3,unrelated,,,0.052999019622802734,0.0884600281715393
NA3_LAG10_002,NA3_LAG10,3,10,4,5,unrelated,,,0.05174088478088379,0.0653601884841919
NA3_LAG10_002,NA3_LAG10,3,10,4,6,mild,C5,False,0.05219918489456177,0.05377155542373657
NA3_LAG10_003,NA3_LAG10,3,10,6,1,cascade,C2,False,0.022410929203033447,0.10771292448043823
NA3_LAG10_003,NA3_LAG10,3,10,6,2,unrelated,,,-0.0001036524772644043,0.0009421706199645996
NA3_LAG10_003,NA3_LAG10,3,10,6,3,mild,C5,True,-0.0002855062484741211,-0.0006867647171020508
NA3_LAG10_003,NA3_LAG10,3,10,6,4,unrelated,,,-0.00042068958282470703,0.0005156993865966797
NA3_LAG10_003,NA3_LAG10,3,10,6,5,mild,C2,False,0.000194549560546875,0.00032269954681396484
NA3_LAG10_004,NA3_LAG10,3,10,6,1,cascade,C5,True,-0.0004862546920776367,0.005408048629760742
NA3_LAG10_004,NA3_LAG10,3,10,6,2,unrelated,,,-0.0004824399948120117,0.00814729928970337
NA3_LAG10_004,NA3_LAG10,3,10,6,3,cascade,C4,False,-0.00022488832473754883,0.04825127124786377
NA3_LAG10_004,NA3_LAG10,3,10,6,4,unrelated,,,-0.0006734728813171387,0.007214725017547607
NA3_LAG10_004,NA3_LAG10,3,10,6,5,cascade,C5,True,-0.0002899765968322754,-0.0017875432968139648
NA3_LAG10_005,NA3_LAG10,3,10,6,1,unrelated,,,-0.0007357597351074219,0.0331379771232605
NA3_LAG10_005,NA3_LAG10,3,10,6,2,cascade,C5,True,-0.0007904171943664551,0.0019161701202392578
NA3_LAG10_005,NA3_LAG10,3,10,6,3,mild,C4,False,-0.00018960237503051758,0.023343205451965332
NA3_LAG10_005,NA3_LAG10,3,10,6,4,cascade,C2,False,0.019918859004974365,0.19368642568588257
NA3_LAG10_005,NA3_LAG10,3,10,6,5,unrelated,,,-0.0009594559669494629,0.04061329364776611
NA3_LAG10_006,NA3_LAG10,3,10,3,1,unrelated,,,0.0047814249992370605,0.014571547508239746
NA3_LAG10_006,NA3_LAG10,3,10,3,2,mild,C3,False,0.010417580604553223,0.11004054546356201
NA3_LAG10_006,NA3_LAG10,3,10,3,4,cascade,C5,False,0.0016191601753234863,0.029646217823028564
NA3_LAG10_006,NA3_LAG10,3,10,3,5,mild,C4,False,0.004492461681365967,0.021510720252990723
NA3_LAG10_006,NA3_LAG10,3,10,3,6,unrelated,,,0.0029434561729431152,0.011836111545562744
NA3_LAG10_007,NA3_LAG10,3,10,6,1,mild,C2,True,0.05139279365539551,0.07175236940383911
NA3_LAG10_007,NA3_LAG10,3,10,6,2,unrelated,,,0.055189549922943115,0.09647351503372192
NA3_LAG10_007,NA3_LAG10,3,10,6,3,mild,C1,False,0.06169837713241577,0.11318731307983398
NA3_LAG10_007,NA3_LAG10,3,10,6,4,mild,C1,False,0.05867356061935425,0.08470582962036133
NA3_LAG10_007,NA3_LAG10,3,10,6,5,unrelated,,,0.05619955062866211,0.07773131132125854
NA3_LAG10_008,NA3_LAG10,3,10,1,2,cascade,C3,True,-0.0002700686454772949,0.00036728382110595703
NA3_LAG10_008,NA3_LAG10,3,10,1,3,mild,C5,False,-0.00046646595001220703,0.2002086639404297
NA3_LAG10_008,NA3_LAG10,3,10,1,4,unrelated,,,-0.0007375478744506836,0.20865190029144287
NA3_LAG10_008,NA3_LAG10,3,10,1,5,unrelated,,,-0.00039952993392944336,0.1837930679321289
NA3_LAG10_008,NA3_LAG10,3,10,1,6,mild,C1,False,-0.000536799430847168,0.2080594301223755
NA3_LAG10_009,NA3_LAG10,3,10,2,1,unrelated,,,0.0001348257064819336,0.21616655588150024
NA3_LAG10_009,NA3_LAG10,3,10,2,3,cascade,C1,False,0.0029946565628051758,0.2082034945487976
NA3_LAG10_009,NA3_LAG10,3,10,2,4,unrelated,,,0.0006755590438842773,0.1976848840713501
NA3_LAG10_009,NA3_LAG10,3,10,2,5,cascade,C2,False,0.02938699722290039,0.24418485164642334
NA3_LAG10_009,NA3_LAG10,3,10,2,6,mild,C3,True,0.0055533647537231445,0.043108582496643066
NA3_LAG10_010,NA3_LAG10,3,10,2,1,unrelated,,,-0.0005527734756469727,0.09510260820388794
NA3_LAG10_010,NA3_LAG10,3,10,2,3,cascade,C4,True,-0.00043088197708129883,0.007691383361816406
NA3_LAG10_010,NA3_LAG10,3,10,2,4,mild,C3,False,0.004720807075500488,0.19709855318069458
NA3_LAG10_010,NA3_LAG10,3,10,2,5,unrelated,,,-0.0007141828536987305,0.08484011888504028
NA3_LAG10_010,NA3_LAG10,3,10,2,6,cascade,C1,False,0.0022002458572387695,0.09102874994277954
NA3_LAG10_011,NA3_LAG10,3,10,6,1,cascade,C3,False,-0.0002568960189819336,0.22385001182556152
NA3_LAG10_011,NA3_LAG10,3,10,6,2,unrelated,,,-0.00045609474182128906,0.0659250020980835
NA3_LAG10_011,NA3_LAG10,3,10,6,3,mild,C4,True,0.00022470951080322266,0.05542325973510742
NA3_LAG10_011,NA3_LAG10,3,10,6,4,cascade,C4,True,-0.0003814101219177246,0.023214340209960938
NA3_LAG10_011,NA3_LAG10,3,10,6,5,unrelated,,,0.0004628300666809082,0.04922062158584595
NA3_LAG10_012,NA3_LAG10,3,10,3,1,unrelated,,,-0.0004557967185974121,0.05784034729003906
NA3_LAG10_012,NA3_LAG10,3,10,3,2,unrelated,,,0.0009897351264953613,0.06795740127563477
NA3_LAG10_012,NA3_LAG10,3,10,3,4,mild,C2,False,-0.0011434555053710938,0.09683024883270264
NA3_LAG10_012,NA3_LAG10,3,10,3,5,mild,C4,True,0.00019443035125732422,0.09905135631561279
NA3_LAG10_012,NA3_LAG10,3,10,3,6,mild,C1,False,0.00017559528350830078,0.08198374509811401
NA3_LAG10_013,NA3_LAG10,3,10,3,1,cascade,C4,False,-0.00010335445404052734,0.11485475301742554
NA3_LAG10_013,NA3_LAG10,3,10,3,2,unrelated,,,-0.0004882216453552246,0.013318955898284912
NA3_LAG10_013,NA3_LAG10,3,10,3,4,cascade,C3,False,0.0008332133293151855,0.2066543698310852
NA3_LAG10_013,NA3_LAG10,3,10,3,5,cascade,C5,True,-0.0008990764617919922,0.0006780028343200684
NA3_LAG10_013,NA3_LAG10,3,10,3,6,unrelated,,,-0.0006962418556213379,0.021675527095794678
NA3_LAG10_014,NA3_LAG10,3,10,4,1,unrelated,,,-0.0009993314743041992,0.05237305164337158
NA3_LAG10_014,NA3_LAG10,3,10,4,2,cascade,C4,True,-0.0006783604621887207,0.04311323165893555
NA3_LAG10_014,NA3_LAG10,3,10,4,3,unrelated,,,-8.797645568847656e-05,0.09795767068862915
NA3_LAG10_014,NA3_LAG10,3,10,4,5,mild,C5,False,-0.0008789896965026855,0.08974730968475342
NA3_LAG10_014,NA3_LAG10,3,10,4,6,mild,C3,False,0.005323827266693115,0.17222589254379272
NA3_LAG10_015,NA3_LAG10,3,10,1,2,mild,C5,True,-0.0002962350845336914,0.010952651500701904
NA3_LAG10_015,NA3_LAG10,3,10,1,3,mild,C2,False,-3.933906555175781e-06,0.004296600818634033
NA3_LAG10_015,NA3_LAG10,3,10,1,4,unrelated,,,-0.00016999244689941406,0.00118333101272583
NA3_LAG10_015,NA3_LAG10,3,10,1,5,mild,C5,True,-0.0012682676315307617,-0.0017113089561462402
NA3_LAG10_015,NA3_LAG10,3,10,1,6,unrelated,,,7.355213165283203e-05,0.008191585540771484
NA3_LAG10_016,NA3_LAG10,3,10,1,2,unrelated,,,0.041210293769836426,0.040879130363464355
NA3_LAG10_016,NA3_LAG10,3,10,1,3,cascade,C2,True,0.006971597671508789,0.18169492483139038
NA3_LAG10_016,NA3_LAG10,3,10,1,4,mild,C2,True,0.033397555351257324,0.0359305739402771
NA3_LAG10_016,NA3_LAG10,3,10,1,5,unrelated,,,0.041301608085632324,0.06279724836349487
NA3_LAG10_016,NA3_LAG10,3,10,1,6,cascade,C2,True,0.01165628433227539,0.11686956882476807
NA3_LAG10_017,NA3_LAG10,3,10,5,1,mild,C4,False,0.04717785120010376,0.03268623352050781
NA3_LAG10_017,NA3_LAG10,3,10,5,2,mild,C5,False,0.05064588785171509,0.08313614130020142
NA3_LAG10_017,NA3_LAG10,3,10,5,3,cascade,C1,False,0.05414295196533203,0.12739771604537964
NA3_LAG10_017,NA3_LAG10,3,10,5,4,unrelated,,,0.053835391998291016,0.10180217027664185
NA3_LAG10_017,NA3_LAG10,3,10,5,6,unrelated,,,0.04938793182373047,0.12012600898742676
NA3_LAG10_018,NA3_LAG10,3,10,2,1,unrelated,,,0.0021699070930480957,0.0029657483100891113
NA3_LAG10_018,NA3_LAG10,3,10,2,3,cascade,C1,True,-0.0011770129203796387,0.005707085132598877
NA3_LAG10_018,NA3_LAG10,3,10,2,4,mild,C3,False,0.0095750093460083,0.12117958068847656
NA3_LAG10_018,NA3_LAG10,3,10,2,5,mild,C1,True,0.0007964968681335449,0.005721032619476318
NA3_LAG10_018,NA3_LAG10,3,10,2,6,unrelated,,,0.0013968944549560547,0.010098040103912354
NA3_LAG10_019,NA3_LAG10,3,10,2,1,cascade,C2,True,0.014105498790740967,0.19250696897506714
NA3_LAG10_019,NA3_LAG10,3,10,2,3,unrelated,,,0.04851764440536499,0.09060168266296387
NA3_LAG10_019,NA3_LAG10,3,10,2,4,cascade,C5,False,0.04634559154510498,0.08572167158126831
NA3_LAG10_019,NA3_LAG10,3,10,2,5,unrelated,,,0.04870110750198364,0.10400587320327759
NA3_LAG10_019,NA3_LAG10,3,10,2,6,mild,C3,False,0.03250420093536377,0.20077455043792725
NA3_LAG10_020,NA3_LAG10,3,10,2,1,mild,C2,False,-0.00043070316314697266,0.20762300491333008
NA3_LAG10_020,NA3_LAG10,3,10,2,3,cascade,C2,False,0.024348676204681396,0.26396799087524414
NA3_LAG10_020,NA3_LAG10,3,10,2,4,unrelated,,,-0.0009223818778991699,0.19345378875732422
NA3_LAG10_020,NA3_LAG10,3,10,2,5,unrelated,,,-5.0961971282958984e-05,0.20173704624176025
NA3_LAG10_020,NA3_LAG10,3,10,2,6,mild,C3,True,0.0038976669311523438,0.06909352540969849
NA3_LAG10_021,NA3_LAG10,3,10,4,1,mild,C2,False,0.004047095775604248,0.010428786277770996
NA3_LAG10_021,NA3_LAG10,3,10,4,2,unrelated,,,0.002874910831451416,0.021538913249969482
NA3_LAG10_021,NA3_LAG10,3,10,4,3,unrelated,,,0.0028980374336242676,0.002125382423400879
NA3_LAG10_021,NA3_LAG10,3,10,4,5,mild,C1,True,0.00030493736267089844,0.0017687678337097168
NA3_LAG10_021,NA3_LAG10,3,10,4,6,cascade,C1,True,-0.000512242317199707,-0.0032625198364257812
