case_id,scenario,n_affected,lag,root,channel,role,break_type,homogeneous,dist_pre_cls,dist_post_cls,delta_cls,dist_pre_patch,dist_post_patch,delta_patch
NA0_LAG50_024,NA0_LAG50,0,50,1,2,unrelated,,,0.018746912479400635,0.011548936367034912,-0.007197976112365723,0.011034250259399414,0.012529373168945312,0.0014951229095458984
NA0_LAG50_024,NA0_LAG50,0,50,1,3,unrelated,,,0.01029890775680542,0.023344099521636963,0.013045191764831543,0.007146477699279785,0.023519039154052734,0.01637256145477295
NA0_LAG50_024,NA0_LAG50,0,50,1,4,unrelated,,,0.02477484941482544,0.016530275344848633,-0.008244574069976807,0.013091623783111572,0.015261590480804443,0.002169966697692871
NA0_LAG50_024,NA0_LAG50,0,50,1,5,unrelated,,,0.04078930616378784,0.011748075485229492,-0.02904123067855835,0.020044684410095215,0.011814773082733154,-0.00822991132736206
NA0_LAG50_024,NA0_LAG50,0,50,1,6,unrelated,,,0.019262611865997314,0.017099320888519287,-0.0021632909774780273,0.009255290031433105,0.014901161193847656,0.005645871162414551
NA0_LAG50_025,NA0_LAG50,0,50,6,1,unrelated,,,0.014183640480041504,0.01175224781036377,-0.0024313926696777344,0.009237587451934814,0.00830066204071045,-0.0009369254112243652
NA0_LAG50_025,NA0_LAG50,0,50,6,2,unrelated,,,0.024873077869415283,0.009797871112823486,-0.015075206756591797,0.016806602478027344,0.008503496646881104,-0.00830310583114624
NA0_LAG50_025,NA0_LAG50,0,50,6,3,unrelated,,,0.012218236923217773,0.010101854801177979,-0.002116382122039795,0.008102953433990479,0.00825047492980957,0.0001475214958190918
NA0_LAG50_025,NA0_LAG50,0,50,6,4,unrelated,,,0.01474982500076294,0.013271689414978027,-0.0014781355857849121,0.00917065143585205,0.011844038963317871,0.0026733875274658203
NA0_LAG50_025,NA0_LAG50,0,50,6,5,unrelated,,,0.027949392795562744,0.0102347731590271,-0.017714619636535645,0.019126594066619873,0.0074266791343688965,-0.011699914932250977
NA0_LAG50_026,NA0_LAG50,0,50,1,2,unrelated,,,0.013074815273284912,0.023981571197509766,0.010906755924224854,0.010440587997436523,0.02091318368911743,0.010472595691680908
NA0_LAG50_026,NA0_LAG50,0,50,1,3,unrelated,,,0.018630623817443848,0.012743234634399414,-0.005887389183044434,0.010949909687042236,0.011779069900512695,0.000829160213470459
NA0_LAG50_026,NA0_LAG50,0,50,1,4,unrelated,,,0.011959731578826904,0.016703546047210693,0.004743814468383789,0.009020626544952393,0.014896750450134277,0.005876123905181885
NA0_LAG50_026,NA0_LAG50,0,50,1,5,unrelated,,,0.011847436428070068,0.012610316276550293,0.0007628798484802246,0.008584976196289062,0.009834110736846924,0.0012491345405578613
NA0_LAG50_026,NA0_LAG50,0,50,1,6,unrelated,,,0.013138055801391602,0.01960545778274536,0.00646740198135376,0.009002864360809326,0.017402291297912598,0.008399426937103271
NA0_LAG50_027,NA0_LAG50,0,50,4,1,unrelated,,,0.04349750280380249,0.1724708080291748,0.12897330522537231,0.024406373500823975,0.152188241481781,0.12778186798095703
NA0_LAG50_027,NA0_LAG50,0,50,4,2,unrelated,,,0.018802344799041748,0.18446499109268188,0.16566264629364014,0.013636112213134766,0.1558091640472412,0.14217305183410645
NA0_LAG50_027,NA0_LAG50,0,50,4,3,unrelated,,,0.01009368896484375,0.16538918018341064,0.1552954912185669,0.008147478103637695,0.14804112911224365,0.13989365100860596
NA0_LAG50_027,NA0_LAG50,0,50,4,5,unrelated,,,0.02001136541366577,0.18015670776367188,0.1601453423500061,0.01776278018951416,0.1572943925857544,0.13953161239624023
NA0_LAG50_027,NA0_LAG50,0,50,4,6,unrelated,,,0.016594231128692627,0.1707814335823059,0.15418720245361328,0.014548420906066895,0.1458669900894165,0.1313185691833496
NA0_LAG50_028,NA0_LAG50,0,50,5,1,unrelated,,,0.035397112369537354,0.00785154104232788,-0.027545571327209473,0.02359861135482788,0.005822122097015381,-0.0177764892578125
NA0_LAG50_028,NA0_LAG50,0,50,5,2,unrelated,,,0.04250365495681763,0.006186366081237793,-0.036317288875579834,0.028187155723571777,0.00572812557220459,-0.022459030151367188
NA0_LAG50_028,NA0_LAG50,0,50,5,3,unrelated,,,0.030001521110534668,0.010087907314300537,-0.01991361379623413,0.01985776424407959,0.00790947675704956,-0.01194828748703003
NA0_LAG50_028,NA0_LAG50,0,50,5,4,unrelated,,,0.028720319271087646,0.012957394123077393,-0.015762925148010254,0.01994532346725464,0.010560214519500732,-0.009385108947753906
NA0_LAG50_028,NA0_LAG50,0,50,5,6,unrelated,,,0.022807300090789795,0.010715007781982422,-0.012092292308807373,0.015321791172027588,0.0076958537101745605,-0.007625937461853027
NA0_LAG50_029,NA0_LAG50,0,50,4,1,unrelated,,,0.08088231086730957,0.24256467819213867,0.1616823673248291,0.032990455627441406,0.2157529592514038,0.1827625036239624
NA0_LAG50_029,NA0_LAG50,0,50,4,2,unrelated,,,0.0898362398147583,0.2207227349281311,0.1308864951133728,0.039836764335632324,0.20720458030700684,0.1673678159713745
NA0_LAG50_029,NA0_LAG50,0,50,4,3,unrelated,,,0.04780548810958862,0.24323564767837524,0.19543015956878662,0.0237160325050354,0.21125757694244385,0.18754154443740845
NA0_LAG50_029,NA0_LAG50,0,50,4,5,unrelated,,,0.08779841661453247,0.22710824012756348,0.139309823513031,0.04605889320373535,0.2039012908935547,0.15784239768981934
NA0_LAG50_029,NA0_LAG50,0,50,4,6,unrelated,,,0.053026795387268066,0.21634989976882935,0.16332310438156128,0.023518085479736328,0.19468790292739868,0.17116981744766235
NA1_LAG10_000,NA1_LAG10,1,10,5,1,unrelated,,,0.03571408987045288,0.009337127208709717,-0.026376962661743164,0.02078491449356079,0.009672760963439941,-0.01111215353012085
NA1_LAG10_000,NA1_LAG10,1,10,5,2,unrelated,,,0.04258912801742554,0.010578691959381104,-0.032010436058044434,0.021574318408966064,0.012542188167572021,-0.009032130241394043
NA1_LAG10_000,NA1_LAG10,1,10,5,3,cascade,C4,True,0.026408672332763672,0.00986182689666748,-0.01654684543609619,0.018558204174041748,0.008120298385620117,-0.01043790578842163
NA1_LAG10_000,NA1_LAG10,1,10,5,4,unrelated,,,0.0455436110496521,0.01239997148513794,-0.03314363956451416,0.025989055633544922,0.012399733066558838,-0.013589322566986084
NA1_LAG10_000,NA1_LAG10,1,10,5,6,unrelated,,,0.05769294500350952,0.00807887315750122,-0.0496140718460083,0.027853786945343018,0.008806049823760986,-0.01904773712158203
NA1_LAG10_001,NA1_LAG10,1,10,4,1,unrelated,,,0.016770482063293457,0.013592004776000977,-0.0031784772872924805,0.00853806734085083,0.011272966861724854,0.0027348995208740234
NA1_LAG10_001,NA1_LAG10,1,10,4,2,mild,C5,True,0.018825292587280273,0.014343798160552979,-0.004481494426727295,0.014164447784423828,0.014217853546142578,5.340576171875e-05
NA1_LAG10_001,NA1_LAG10,1,10,4,3,unrelated,,,0.02311563491821289,0.015642225742340088,-0.007473409175872803,0.014057278633117676,0.01136082410812378,-0.0026964545249938965
NA1_LAG10_001,NA1_LAG10,1,10,4,5,unrelated,,,0.024667739868164062,0.007447421550750732,-0.01722031831741333,0.015052497386932373,0.007010996341705322,-0.00804150104522705
NA1_LAG10_001,NA1_LAG10,1,10,4,6,unrelated,,,0.02389758825302124,0.012045621871948242,-0.011851966381072998,0.018748104572296143,0.009408652782440186,-0.009339451789855957
NA1_LAG10_002,NA1_LAG10,1,10,5,1,unrelated,,,0.024113833904266357,0.017064809799194336,-0.0070490241050720215,0.019318878650665283,0.016350746154785156,-0.002968132495880127
NA1_LAG10_002,NA1_LAG10,1,10,5,2,mild,C3,True,0.011248648166656494,0.05715298652648926,0.045904338359832764,0.008482158184051514,0.040061235427856445,0.03157907724380493
NA1_LAG10_002,NA1_LAG10,1,10,5,3,unrelated,,,0.03057575225830078,0.005287587642669678,-0.025288164615631104,0.02023857831954956,0.005398988723754883,-0.014839589595794678
NA1_LAG10_002,NA1_LAG10,1,10,5,4,unrelated,,,0.014184892177581787,0.005485892295837402,-0.008698999881744385,0.008149206638336182,0.005048096179962158,-0.0031011104583740234
NA1_LAG10_002,NA1_LAG10,1,10,5,6,unrelated,,,0.029740869998931885,0.009961962699890137,-0.019778907299041748,0.015561938285827637,0.009355366230010986,-0.00620657205581665
NA1_LAG10_003,NA1_LAG10,1,10,6,1,unrelated,,,0.01146465539932251,0.009275555610656738,-0.0021890997886657715,0.010860860347747803,0.009062349796295166,-0.0017985105514526367
NA1_LAG10_003,NA1_LAG10,1,10,6,2,unrelated,,,0.030549168586730957,0.01471036672592163,-0.015838801860809326,0.018464326858520508,0.013149440288543701,-0.005314886569976807
NA1_LAG10_003,NA1_LAG10,1,10,6,3,mild,C4,True,0.01918715238571167,0.010416686534881592,-0.008770465850830078,0.014105081558227539,0.011237800121307373,-0.002867281436920166
NA1_LAG10_003,NA1_LAG10,1,10,6,4,unrelated,,,0.060563862323760986,0.011792898178100586,-0.0487709641456604,0.030276775360107422,0.008993983268737793,-0.02128279209136963
NA1_LAG10_003,NA1_LAG10,1,10,6,5,unrelated,,,0.014081358909606934,0.009966731071472168,-0.004114627838134766,0.008401215076446533,0.00952613353729248,0.0011249184608459473
NA1_LAG10_004,NA1_LAG10,1,10,6,1,unrelated,,,0.05577278137207031,0.024257540702819824,-0.03151524066925049,0.026679813861846924,0.016309618949890137,-0.010370194911956787
NA1_LAG10_004,NA1_LAG10,1,10,6,2,unrelated,,,0.018857300281524658,0.018197715282440186,-0.0006595849990844727,0.009713947772979736,0.01318293809890747,0.0034689903259277344
NA1_LAG10_004,NA1_LAG10,1,10,6,3,unrelated,,,0.06163680553436279,0.015317142009735107,-0.046319663524627686,0.02706235647201538,0.0114670991897583,-0.01559525728225708
NA1_LAG10_004,NA1_LAG10,1,10,6,4,mild,C5,True,0.06037712097167969,0.011963069438934326,-0.04841405153274536,0.026136457920074463,0.009311378002166748,-0.016825079917907715
NA1_LAG10_004,NA1_LAG10,1,10,6,5,unrelated,,,0.05477488040924072,0.017901122570037842,-0.03687375783920288,0.02455127239227295,0.012219429016113281,-0.012331843376159668
NA1_LAG10_005,NA1_LAG10,1,10,2,1,cascade,C1,False,0.022439181804656982,0.018827080726623535,-0.0036121010780334473,0.014167606830596924,0.017651915550231934,0.0034843087196350098
NA1_LAG10_005,NA1_LAG10,1,10,2,3,unrelated,,,0.013609707355499268,0.012652397155761719,-0.0009573101997375488,0.009807825088500977,0.010580062866210938,0.0007722377777099609
NA1_LAG10_005,NA1_LAG10,1,10,2,4,unrelated,,,0.013910174369812012,0.006515979766845703,-0.007394194602966309,0.010692834854125977,0.0055838823318481445,-0.005108952522277832
NA1_LAG10_005,NA1_LAG10,1,10,2,5,unrelated,,,0.03325462341308594,0.009853124618530273,-0.023401498794555664,0.020621538162231445,0.008016109466552734,-0.012605428695678711
NA1_LAG10_005,NA1_LAG10,1,10,2,6,unrelated,,,0.01618778705596924,0.0109902024269104,-0.005197584629058838,0.010775983333587646,0.00899285078048706,-0.001783132553100586
NA1_LAG10_006,NA1_LAG10,1,10,6,1,unrelated,,,0.019214212894439697,0.0264432430267334,0.007229030132293701,0.015411317348480225,0.02823561429977417,0.012824296951293945
NA1_LAG10_006,NA1_LAG10,1,10,6,2,unrelated,,,0.061853766441345215,0.020199060440063477,-0.04165470600128174,0.03635889291763306,0.02127474546432495,-0.015084147453308105
NA1_LAG10_006,NA1_LAG10,1,10,6,3,unrelated,,,0.04717963933944702,0.024069249629974365,-0.023110389709472656,0.023853838443756104,0.02299100160598755,-0.0008628368377685547
NA1_LAG10_006,NA1_LAG10,1,10,6,4,cascade,C4,False,0.09522175788879395,0.014159619808197021,-0.08106213808059692,0.04147738218307495,0.015073299407958984,-0.026404082775115967
NA1_LAG10_006,NA1_LAG10,1,10,6,5,unrelated,,,0.02338254451751709,0.02078557014465332,-0.0025969743728637695,0.01733684539794922,0.020826399326324463,0.003489553928375244
NA1_LAG10_007,NA1_LAG10,1,10,2,1,unrelated,,,0.04822450876235962,0.02773386240005493,-0.020490646362304688,0.03611266613006592,0.02310866117477417,-0.013004004955291748
NA1_LAG10_007,NA1_LAG10,1,10,2,3,unrelated,,,0.0168495774269104,0.023217737674713135,0.006368160247802734,0.013160109519958496,0.02095210552215576,0.007791996002197266
NA1_LAG10_007,NA1_LAG10,1,10,2,4,unrelated,,,0.029143989086151123,0.022662818431854248,-0.006481170654296875,0.017271876335144043,0.0199396014213562,0.002667725086212158
NA1_LAG10_007,NA1_LAG10,1,10,2,5,unrelated,,,0.05384266376495361,0.018282592296600342,-0.03556007146835327,0.04131126403808594,0.014004647731781006,-0.02730661630630493
NA1_LAG10_007,NA1_LAG10,1,10,2,6,cascade,C1,True,0.024214565753936768,0.0073667168617248535,-0.016847848892211914,0.019620299339294434,0.0051721930503845215,-0.014448106288909912
NA1_LAG10_008,NA1_LAG10,1,10,4,1,mild,C5,True,0.0230291485786438,0.018188059329986572,-0.0048410892486572266,0.019969522953033447,0.015807747840881348,-0.0041617751121521
NA1_LAG10_008,NA1_LAG10,1,10,4,2,unrelated,,,0.012626469135284424,0.009183526039123535,-0.0034429430961608887,0.008638322353363037,0.007364034652709961,-0.0012742877006530762
NA1_LAG10_008,NA1_LAG10,1,10,4,3,unrelated,,,0.029183626174926758,0.009772896766662598,-0.01941072940826416,0.016205132007598877,0.00886613130569458,-0.007339000701904297
NA1_LAG10_008,NA1_LAG10,1,10,4,5,unrelated,,,0.035369873046875,0.009771108627319336,-0.025598764419555664,0.02557462453842163,0.00951474905014038,-0.01605987548828125
NA1_LAG10_008,NA1_LAG10,1,10,4,6,unrelated,,,0.018249571323394775,0.0100935697555542,-0.008156001567840576,0.018567979335784912,0.00762706995010376,-0.010940909385681152
NA1_LAG10_009,NA1_LAG10,1,10,5,1,unrelated,,,0.011973917484283447,0.02771812677383423,0.01574420928955078,0.006662726402282715,0.030245184898376465,0.02358245849609375
NA1_LAG10_009,NA1_LAG10,1,10,5,2,mild,C2,False,0.021111905574798584,0.028037607669830322,0.006925702095031738,0.0181887149810791,0.03086799383163452,0.01267927885055542
NA1_LAG10_009,NA1_LAG10,1,10,5,3,unrelated,,,0.02119731903076172,0.02030205726623535,-0.0008952617645263672,0.019904375076293945,0.019730746746063232,-0.0001736283302307129
NA1_LAG10_009,NA1_LAG10,1,10,5,4,unrelated,,,0.027994990348815918,0.02104276418685913,-0.006952226161956787,0.0208284854888916,0.019567668437957764,-0.0012608170509338379
NA1_LAG10_009,NA1_LAG10,1,10,5,6,unrelated,,,0.010365843772888184,0.018380045890808105,0.008014202117919922,0.006751716136932373,0.018985390663146973,0.0122336745262146
NA1_LAG10_010,NA1_LAG10,1,10,5,1,unrelated,,,0.036626458168029785,0.011349976062774658,-0.025276482105255127,0.01743096113204956,0.009824037551879883,-0.007606923580169678
NA1_LAG10_010,NA1_LAG10,1,10,5,2,cascade,C1,False,0.015878498554229736,0.01732635498046875,0.0014478564262390137,0.01081305742263794,0.016378283500671387,0.005565226078033447
NA1_LAG10_010,NA1_LAG10,1,10,5,3,unrelated,,,0.034316062927246094,0.01237255334854126,-0.021943509578704834,0.02379012107849121,0.00939708948135376,-0.014393031597137451
NA1_LAG10_010,NA1_LAG10,1,10,5,4,unrelated,,,0.013232827186584473,0.009273231029510498,-0.003959596157073975,0.010511517524719238,0.007878661155700684,-0.0026328563690185547
NA1_LAG10_010,NA1_LAG10,1,10,5,6,unrelated,,,0.019618868827819824,0.006523311138153076,-0.013095557689666748,0.01343756914138794,0.005950510501861572,-0.007487058639526367
NA1_LAG10_011,NA1_LAG10,1,10,5,1,unrelated,,,0.021528184413909912,0.025546491146087646,0.004018306732177734,0.016824543476104736,0.02359682321548462,0.006772279739379883
NA1_LAG10_011,NA1_LAG10,1,10,5,2,unrelated,,,0.0203782320022583,0.03860902786254883,0.018230795860290527,0.01347959041595459,0.035169005393981934,0.021689414978027344
NA1_LAG10_011,NA1_LAG10,1,10,5,3,unrelated,,,0.034850895404815674,0.03280264139175415,-0.0020482540130615234,0.02242356538772583,0.02886652946472168,0.00644296407699585
NA1_LAG10_011,NA1_LAG10,1,10,5,4,unrelated,,,0.0261385440826416,0.04309415817260742,0.01695561408996582,0.021505415439605713,0.037735939025878906,0.016230523586273193
NA1_LAG10_011,NA1_LAG10,1,10,5,6,mild,C1,True,0.016109764575958252,0.023699045181274414,0.007589280605316162,0.013361930847167969,0.02199244499206543,0.008630514144897461
NA1_LAG10_012,NA1_LAG10,1,10,5,1,unrelated,,,0.017430782318115234,0.008828222751617432,-0.008602559566497803,0.012644469738006592,0.007021009922027588,-0.005623459815979004
NA1_LAG10_012,NA1_LAG10,1,10,5,2,unrelated,,,0.012591361999511719,0.010157644748687744,-0.0024337172508239746,0.009777307510375977,0.008768916130065918,-0.0010083913803100586
NA1_LAG10_012,NA1_LAG10,1,10,5,3,unrelated,,,0.018483221530914307,0.009848415851593018,-0.008634805679321289,0.012902617454528809,0.00790327787399292,-0.004999339580535889
NA1_LAG10_012,NA1_LAG10,1,10,5,4,unrelated,,,0.020815491676330566,0.006215035915374756,-0.01460045576095581,0.013232648372650146,0.005013585090637207,-0.00821906328201294
NA1_LAG10_012,NA1_LAG10,1,10,5,6,cascade,C5,True,0.03134959936141968,0.0071634650230407715,-0.024186134338378906,0.02328777313232422,0.0066109299659729,-0.01667684316635132
NA1_LAG10_013,NA1_LAG10,1,10,1,2,cascade,C4,True,0.01874595880508423,0.01100379228591919,-0.007742166519165039,0.008685708045959473,0.009108364582061768,0.0004226565361022949
NA1_LAG10_013,NA1_LAG10,1,10,1,3,unrelated,,,0.025267720222473145,0.009650945663452148,-0.015616774559020996,0.013506293296813965,0.009964942932128906,-0.0035413503646850586
NA1_LAG10_013,NA1_LAG10,1,10,1,4,unrelated,,,0.02249300479888916,0.017725825309753418,-0.004767179489135742,0.01306384801864624,0.015440225601196289,0.002376377582550049
NA1_LAG10_013,NA1_LAG10,1,10,1,5,unrelated,,,0.026473045349121094,0.009627580642700195,-0.0168454647064209,0.011519372463226318,0.00857609510421753,-0.002943277359008789
NA1_LAG10_013,NA1_LAG10,1,10,1,6,unrelated,,,0.03194451332092285,0.01726365089416504,-0.014680862426757812,0.012987256050109863,0.01444554328918457,0.001458287239074707
NA1_LAG10_014,NA1_LAG10,1,10,2,1,unrelated,,,0.017394840717315674,0.038346827030181885,0.02095198631286621,0.010019242763519287,0.03404325246810913,0.024024009704589844
NA1_LAG10_014,NA1_LAG10,1,10,2,3,unrelated,,,0.018401801586151123,0.025685667991638184,0.0072838664054870605,0.010496914386749268,0.019111692905426025,0.008614778518676758
NA1_LAG10_014,NA1_LAG10,1,10,2,4,unrelated,,,0.024527549743652344,0.03083723783493042,0.006309688091278076,0.012410402297973633,0.02590477466583252,0.013494372367858887
NA1_LAG10_014,NA1_LAG10,1,10,2,5,mild,C4,False,0.02206552028656006,0.05792504549026489,0.035859525203704834,0.010746121406555176,0.03992617130279541,0.029180049896240234
NA1_LAG10_014,NA1_LAG10,1,10,2,6,unrelated,,,0.019324541091918945,0.03491830825805664,0.015593767166137695,0.011011183261871338,0.0240667462348938,0.013055562973022461
NA1_LAG10_015,NA1_LAG10,1,10,5,1,unrelated,,,0.045263826847076416,0.19802874326705933,0.1527649164199829,0.031053245067596436,0.1739155650138855,0.14286231994628906
NA1_LAG10_015,NA1_LAG10,1,10,5,2,unrelated,,,0.014192342758178711,0.18917036056518555,0.17497801780700684,0.010473310947418213,0.16850322484970093,0.15802991390228271
NA1_LAG10_015,NA1_LAG10,1,10,5,3,unrelated,,,0.017856478691101074,0.20127594470977783,0.18341946601867676,0.012706577777862549,0.1805809736251831,0.16787439584732056
NA1_LAG10_015,NA1_LAG10,1,10,5,4,mild,C2,True,0.018266797065734863,0.18600821495056152,0.16774141788482666,0.012551188468933105,0.16643470525741577,0.15388351678848267
NA1_LAG10_015,NA1_LAG10,1,10,5,6,unrelated,,,0.015614032745361328,0.20160388946533203,0.1859898567199707,0.013281464576721191,0.17282456159591675,0.15954309701919556
NA1_LAG10_016,NA1_LAG10,1,10,2,1,unrelated,,,0.03272438049316406,0.01499176025390625,-0.017732620239257812,0.019494295120239258,0.010653436183929443,-0.008840858936309814
NA1_LAG10_016,NA1_LAG10,1,10,2,3,unrelated,,,0.05146211385726929,0.009801506996154785,-0.0416606068611145,0.0249253511428833,0.007546424865722656,-0.017378926277160645
NA1_LAG10_016,NA1_LAG10,1,10,2,4,unrelated,,,0.028285205364227295,0.011231720447540283,-0.01705348491668701,0.01879572868347168,0.008889555931091309,-0.009906172752380371
NA1_LAG10_016,NA1_LAG10,1,10,2,5,cascade,C1,False,0.022504091262817383,0.031048059463500977,0.008543968200683594,0.0168951153755188,0.03026711940765381,0.01337200403213501
NA1_LAG10_016,NA1_LAG10,1,10,2,6,unrelated,,,0.014978647232055664,0.0120086669921875,-0.002969980239868164,0.010713040828704834,0.011189579963684082,0.00047653913497924805
NA1_LAG10_017,NA1_LAG10,1,10,3,1,mild,C2,True,0.015123724937438965,0.17917776107788086,0.1640540361404419,0.014082252979278564,0.1595814824104309,0.14549922943115234
NA1_LAG10_017,NA1_LAG10,1,10,3,2,unrelated,,,0.024394571781158447,0.19851338863372803,0.17411881685256958,0.017295241355895996,0.16897118091583252,0.15167593955993652
NA1_LAG10_017,NA1_LAG10,1,10,3,4,unrelated,,,0.027166545391082764,0.20698881149291992,0.17982226610183716,0.01819831132888794,0.18757009506225586,0.16937178373336792
NA1_LAG10_017,NA1_LAG10,1,10,3,5,unrelated,,,0.013775348663330078,0.18327105045318604,0.16949570178985596,0.008538484573364258,0.16174441576004028,0.15320593118667603
NA1_LAG10_017,NA1_LAG10,1,10,3,6,unrelated,,,0.019010305404663086,0.17863112688064575,0.15962082147598267,0.013313531875610352,0.16251838207244873,0.14920485019683838
NA1_LAG10_018,NA1_LAG10,1,10,2,1,unrelated,,,0.03142458200454712,0.009470939636230469,-0.02195364236831665,0.02724677324295044,0.00866246223449707,-0.01858431100845337
NA1_LAG10_018,NA1_LAG10,1,10,2,3,unrelated,,,0.020415425300598145,0.015190660953521729,-0.005224764347076416,0.0102347731590271,0.013554632663726807,0.003319859504699707
NA1_LAG10_018,NA1_LAG10,1,10,2,4,mild,C4,True,0.01606738567352295,0.020154595375061035,0.004087209701538086,0.011157393455505371,0.021386802196502686,0.010229408740997314
NA1_LAG10_018,NA1_LAG10,1,10,2,5,unrelated,,,0.041711390018463135,0.017425179481506348,-0.024286210536956787,0.0243338942527771,0.015822291374206543,-0.008511602878570557
NA1_LAG10_018,NA1_LAG10,1,10,2,6,unrelated,,,0.022414982318878174,0.02241116762161255,-3.814697265625e-06,0.015106201171875,0.02228713035583496,0.007180929183959961
NA1_LAG10_019,NA1_LAG10,1,10,4,1,unrelated,,,0.0749521255493164,0.00720369815826416,-0.06774842739105225,0.028297603130340576,0.006875336170196533,-0.021422266960144043
NA1_LAG10_019,NA1_LAG10,1,10,4,2,mild,C1,False,0.01409447193145752,0.009841203689575195,-0.004253268241882324,0.010061204433441162,0.008745074272155762,-0.0013161301612854004
NA1_LAG10_019,NA1_LAG10,1,10,4,3,unrelated,,,0.019259333610534668,0.005662143230438232,-0.013597190380096436,0.013965845108032227,0.0066495537757873535,-0.007316291332244873
NA1_LAG10_019,NA1_LAG10,1,10,4,5,unrelated,,,0.022835850715637207,0.007016897201538086,-0.01581895351409912,0.014319837093353271,0.005912482738494873,-0.008407354354858398
NA1_LAG10_019,NA1_LAG10,1,10,4,6,unrelated,,,0.014529824256896973,0.005780696868896484,-0.008749127388000488,0.010169625282287598,0.005984246730804443,-0.004185378551483154
NA1_LAG10_020,NA1_LAG10,1,10,2,1,unrelated,,,0.020842909812927246,0.014187097549438477,-0.0066558122634887695,0.01615208387374878,0.009286999702453613,-0.006865084171295166
NA1_LAG10_020,NA1_LAG10,1,10,2,3,unrelated,,,0.03184640407562256,0.016994059085845947,-0.014852344989776611,0.0243033766746521,0.012675762176513672,-0.011627614498138428
NA1_LAG10_020,NA1_LAG10,1,10,2,4,unrelated,,,0.015415787696838379,0.007615864276885986,-0.007799923419952393,0.014706134796142578,0.006111204624176025,-0.008594930171966553
NA1_LAG10_020,NA1_LAG10,1,10,2,5,unrelated,,,0.023923218250274658,0.009944677352905273,-0.013978540897369385,0.02054429054260254,0.006817996501922607,-0.013726294040679932
NA1_LAG10_020,NA1_LAG10,1,10,2,6,cascade,C4,False,0.019815146923065186,0.015869319438934326,-0.003945827484130859,0.01423424482345581,0.011176228523254395,-0.003058016300201416
NA1_LAG10_021,NA1_LAG10,1,10,3,1,unrelated,,,0.03630530834197998,0.19993364810943604,0.16362833976745605,0.03104346990585327,0.16807854175567627,0.137035071849823
NA1_LAG10_021,NA1_LAG10,1,10,3,2,cascade,C2,True,0.0299454927444458,0.08407443761825562,0.054128944873809814,0.025343358516693115,0.11749023199081421,0.0921468734741211
NA1_LAG10_021,NA1_LAG10,1,10,3,4,unrelated,,,0.043547093868255615,0.189666748046875,0.14611965417861938,0.030828237533569336,0.16977494955062866,0.13894671201705933
NA1_LAG10_021,NA1_LAG10,1,10,3,5,unrelated,,,0.013835728168487549,0.19952595233917236,0.18569022417068481,0.010679960250854492,0.17538708448410034,0.16470712423324585
NA1_LAG10_021,NA1_LAG10,1,10,3,6,unrelated,,,0.018433690071105957,0.19750672578811646,0.1790730357170105,0.015239715576171875,0.1691870093345642,0.15394729375839233
NA1_LAG10_022,NA1_LAG10,1,10,5,1,unrelated,,,0.01846832036972046,0.20158898830413818,0.18312066793441772,0.009261608123779297,0.1883535385131836,0.1790919303894043
NA1_LAG10_022,NA1_LAG10,1,10,5,2,unrelated,,,0.028480052947998047,0.19120222330093384,0.1627221703529358,0.016879916191101074,0.19185984134674072,0.17497992515563965
NA1_LAG10_022,NA1_LAG10,1,10,5,3,unrelated,,,0.01612401008605957,0.1906840205192566,0.17456001043319702,0.010389089584350586,0.18176162242889404,0.17137253284454346
NA1_LAG10_022,NA1_LAG10,1,10,5,4,unrelated,,,0.0130462646484375,0.19613683223724365,0.18309056758880615,0.00826030969619751,0.18354368209838867,0.17528337240219116
NA1_LAG10_022,NA1_LAG10,1,10,5,6,mild,C4,False,0.0184972882270813,0.17898553609848022,0.16048824787139893,0.013152241706848145,0.1752084493637085,0.16205620765686035
NA1_LAG10_023,NA1_LAG10,1,10,3,1,unrelated,,,0.0413966178894043,0.18836641311645508,0.14696979522705078,0.02351963520050049,0.16404378414154053,0.14052414894104004
NA1_LAG10_023,NA1_LAG10,1,10,3,2,unrelated,,,0.013626575469970703,0.20584005117416382,0.19221347570419312,0.008511960506439209,0.17399698495864868,0.16548502445220947
NA1_LAG10_023,NA1_LAG10,1,10,3,4,unrelated,,,0.018332242965698242,0.1868811845779419,0.16854894161224365,0.011145353317260742,0.1655433177947998,0.15439796447753906
NA1_LAG10_023,NA1_LAG10,1,10,3,5,unrelated,,,0.02445244789123535,0.19280201196670532,0.16834956407546997,0.01661461591720581,0.16641032695770264,0.14979571104049683
NA1_LAG10_023,NA1_LAG10,1,10,3,6,mild,C4,False,0.01987481117248535,0.1996799111366272,0.17980509996414185,0.01131129264831543,0.17504441738128662,0.1637331247329712
NA1_LAG10_024,NA1_LAG10,1,10,2,1,unrelated,,,0.012128353118896484,0.00704580545425415,-0.005082547664642334,0.009764313697814941,0.006353557109832764,-0.0034107565879821777
NA1_LAG10_024,NA1_LAG10,1,10,2,3,unrelated,,,0.011687815189361572,0.011779069900512695,9.125471115112305e-05,0.005902290344238281,0.010804593563079834,0.004902303218841553
NA1_LAG10_024,NA1_LAG10,1,10,2,4,cascade,C3,True,0.05207502841949463,0.015538215637207031,-0.0365368127822876,0.026187002658843994,0.015387415885925293,-0.010799586772918701
